Exam Name,Link of website,College Name,City,State,Program,Branch,Year - cutoff,Round #,Gender,Quota,Category,Opening Rank,Closing Rank,Cutoff Percentile/Score,Link - Data Taken from
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"GGoovveerrnnmmeenntt CCoolllleeggeess BBaacchheelloorr ooff CCaarrddiioo VVaassccuullaarr TTeecchhnnoollooggyy ((BB..CC..VV..TT)) MAV Government Medical College, Alappuzha",,Kerala,Bachelor of Radio Therapy Technology,Bachelor of Radio Therapy Technology,2023,After Regular Allotment,,,EWS,,,284.17,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Socially and Educationally Backward classes[SEBC- Scehduled Caste Economocally Minority 30%] & Scheduled Tribe Weaker Quota College 50% MKV Government. Medical College, Kozhikode",,Kerala,Bachelor of Radio Therapy Technology,Bachelor of Radio Therapy Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Socially and Educationally Backward classes[SEBC- Scehduled Caste Economocally Minority 30%] & Scheduled Tribe Weaker Quota College 50% MKV Government. Medical College, Kozhikode",,Kerala,Bachelor of Radio Therapy Technology,Bachelor of Radio Therapy Technology,2023,After Regular Allotment,,,EWS,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"MTV Government. Medical College, Kottayam",,Kerala,Bachelor of Radio Therapy Technology,Bachelor of Radio Therapy Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"MTV Government. Medical College, Kottayam",,Kerala,Bachelor of Radio Therapy Technology,Bachelor of Radio Therapy Technology,2023,After Regular Allotment,,,SC,,,252.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TRV Govt. Medical College, Thrissur",,Kerala,Bachelor of Radio Therapy Technology,Bachelor of Radio Therapy Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KCV KMCT College of Allied Health Sciences, Mukkam, Kozhikode",,Kerala,Bachelor of Radio Therapy Technology,Bachelor of Radio Therapy Technology,2023,After Regular Allotment,,,Open,,,282.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"MRV Medical Trust Institute of Medical Sciences, Ernakulam",,Kerala,Bachelor of Radio Therapy Technology,Bachelor of Radio Therapy Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KTD Govt. Medical College, Kottayam",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,Open,,,295.01,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KTD Govt. Medical College, Kottayam",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,SC,,,291.7,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KTD Govt. Medical College, Kottayam",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,EWS,,,288.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"MKD Government. Medical College, Kozhikode",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"MKD Government. Medical College, Kozhikode",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,SC,,,290,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"MKD Government. Medical College, Kozhikode",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,EWS,,,271.67,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TVD Government. Medical College, Thiruvananthapuram",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,Open,,,293.34,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TVD Government. Medical College, Thiruvananthapuram",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,SC,,,268.3,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TVD Government. Medical College, Thiruvananthapuram",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,ST,,,248.34,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TVD Government. Medical College, Thiruvananthapuram",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,EWS,,,294.17,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KCV KMCT College of Allied Health Sciences, Mukkam, Kozhikode",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,Open,,,282.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"MRV Medical Trust Institute of Medical Sciences, Ernakulam",,Kerala,B.Sc. Dialysis Technology,B.Sc. Dialysis Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KIT Govt Medical College, Kottayam",,Kerala,Bachelor of Medical Imaging Technology,Bachelor of Medical Imaging Technology,2023,After Regular Allotment,,,Open,,,292.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KIT Govt Medical College, Kottayam",,Kerala,Bachelor of Medical Imaging Technology,Bachelor of Medical Imaging Technology,2023,After Regular Allotment,,,ST,,,132,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KIT Govt Medical College, Kottayam",,Kerala,Bachelor of Medical Imaging Technology,Bachelor of Medical Imaging Technology,2023,After Regular Allotment,,,EWS,,,288.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TIT Govt Medical College, Thiruvananthapuram",,Kerala,Bachelor of Medical Imaging Technology,Bachelor of Medical Imaging Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TIT Govt Medical College, Thiruvananthapuram",,Kerala,Bachelor of Medical Imaging Technology,Bachelor of Medical Imaging Technology,2023,After Regular Allotment,,,SC,,,291.7,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TIT Govt Medical College, Thiruvananthapuram",,Kerala,Bachelor of Medical Imaging Technology,Bachelor of Medical Imaging Technology,2023,After Regular Allotment,,,EWS,,,290,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"ZIT Govt Medical College, Kozhikode",,Kerala,Bachelor of Medical Imaging Technology,Bachelor of Medical Imaging Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"ZIT Govt Medical College, Kozhikode",,Kerala,Bachelor of Medical Imaging Technology,Bachelor of Medical Imaging Technology,2023,After Regular Allotment,,,SC,,,265,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"ZIT Govt Medical College, Kozhikode",,Kerala,Bachelor of Medical Imaging Technology,Bachelor of Medical Imaging Technology,2023,After Regular Allotment,,,EWS,,,292.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"AML Academy of Medical Sciences, Pariyaram, Kannur",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,295.83,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"AML Academy of Medical Sciences, Pariyaram, Kannur",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,255,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"AML Academy of Medical Sciences, Pariyaram, Kannur",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,ST,,,221.67,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"AML Academy of Medical Sciences, Pariyaram, Kannur",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,EWS,,,279.16,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KML Govt. Medical College, Kozhikode",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KML Govt. Medical College, Kozhikode",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,271.7,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KML Govt. Medical College, Kozhikode",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,EWS,,,295.83,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TVL Govt. Medical College, Thiruvananthapuram",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,296.67,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TVL Govt. Medical College, Thiruvananthapuram",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,289.2,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TVL Govt. Medical College, Thiruvananthapuram",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,ST,,,232.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"TVL Govt. Medical College, Thiruvananthapuram",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,EWS,,,292.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"SSeellff ffiinnaanncciinngg CCoolllleeggeess((BB..SScc.. MMeeddiiccaall LLaabboorraattoorryy TTeecchhnnoollooggyy)) Socially and Educationally Backward classes[SEBC- Scehduled Caste Economocally Minority 30%] & Scheduled Tribe Weaker Quota College 50% AAL Al-Ameen College of Medical Sciences, Edathala, Aluva, Ernakulam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,254.17,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Al-Shifa College of Paramedical Sciences, Lemonvalley, AFL Angadippuram, Perinthalmanna, Malappuram District",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,285.84,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"AHL Ahalia School of Paramedical Sciences, Palakkad",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,275.84,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"AKL AKG Co-Operative Institute of Health Sciences, Mavilayi, Kannur",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,236.67,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"BML Baby Memorial Hospital Ltd., P.B.No.13, Kozhikode - 673004",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,289.17,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"BML Baby Memorial Hospital Ltd., P.B.No.13, Kozhikode - 673004",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,285.8,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Institute of Para Medical Sciences, Kannur Medical College, CKL Anjarakandy, Kannur",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,270,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Institute of Para Medical Sciences, Kannur Medical College, CKL Anjarakandy, Kannur",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,ST,,,246.66,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Dr Somervell Memorial CSI Medical College, Karakonam, College of Paramedical Sciences, EMS Memorial Cooperative EML Hospital & Research Centre,Perinthalmanna, Malappuram.",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,283.34,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Dr Somervell Memorial CSI Medical College, Karakonam, College of Paramedical Sciences, EMS Memorial Cooperative EML Hospital & Research Centre,Perinthalmanna, Malappuram.",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,274.2,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Sree Gokulam College of Allied Medical Sciences and Reserach, GKL Venjaramoodu, Thiruvananthapuram (Added provisionally)",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,250,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"HCL Holycross College of Allied Health Sciences, Kollam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,273.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Co-operative Institute of Health Sciences, Kerala Co-operative KCL Hospital Federation Ltd, Nettoor, Thalassery, Kannur.",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,274.99,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KTCT College of Allied Health Sciences, Chathanpara, KHL Thiruvananthapuram",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,240.84,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KTCT College of Allied Health Sciences, Chathanpara, KHL Thiruvananthapuram",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,221.7,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KMCT College of Allied Health Sciences, KMCT Medical College KTL campus, Manassery. P.O.",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,280.83,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KMCT College of Allied Health Sciences, KMCT Medical College KTL campus, Manassery. P.O.",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,ST,,,241.66,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"KVM Institute of Paramedical Sciences, P.B. No 13, Cherthala, KVL Alappuzha-688 524",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,273.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Moulana College of Pharmaceutical Sciences, Near Railwya Station, MCL Angadippuram P.O., Malappuram .P.O.-679321",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,278.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"MES Institute of Paramedical Sciences, MES academy of Medical MEL Sciences, Perinthalmanna, Malappuram",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,270,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Socially and Educationally Backward classes[SEBC- Scehduled Caste Economocally Minority 30%] & Scheduled Tribe Weaker Quota College 50% MIMS College of Allied Health sciences, MIMS Academy Vazhayoor, MIL Puthukode P.O, Malappuram.",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,276.67,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Medical Trust Institute of Medical Sciences, MTIMS, Seaport MTL Airport Road, Irumpanam, Ernakulam - 682309",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,277.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Medical Trust Institute of Medical Sciences, MTIMS, Seaport MTL Airport Road, Irumpanam, Ernakulam - 682309",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,265.8,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Presentation Centre of Allied Sciences, Puthenvelikkara, Ernakulam- PCL 683594",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,215,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Presentation Centre of Allied Sciences, Puthenvelikkara, Ernakulam- PCL 683594",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,ST,,,240.84,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"SAL Sree Anjaneya College of Paramedical Sciences, Kozhikode",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,275.83,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"ST. Thomas college of Aliied Health Sciences, Chethipuzha, SCL Kottayam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,267.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"ST. Thomas college of Aliied Health Sciences, Chethipuzha, SCL Kottayam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,261.7,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"SIL Santhi Institute of Allied Health Sciences, Kozhikode",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,256.67,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"SIL Santhi Institute of Allied Health Sciences, Kozhikode",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,ST,,,220.01,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"SJL St.Joseph`s College of Paramedical Sciences, Kothamangalam.",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,218.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"SJL St.Joseph`s College of Paramedical Sciences, Kothamangalam.",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,ST,,,237.49,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"SKL School of Medical Education, Manimalakunnu, Ernakulam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,218.34,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"SML School of Medical Education, GandhiNagar.P.O. Kottayam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,265.83,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"SML School of Medical Education, GandhiNagar.P.O. Kottayam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,264.2,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Samaritan Institute of Paramedical Sciences, Pazhanganad, SNL Kizhakkambalam, Ernakulam (added provisionaly)",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,215.84,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Samaritan Institute of Paramedical Sciences, Pazhanganad, SNL Kizhakkambalam, Ernakulam (added provisionaly)",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,ST,,,228.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Centre for Professional and Advanced Studies, School of Medical SRL Education, Regional Centre, Angamaly, Ernakulam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,213.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"STL School of Medical Education, Thalappady, Kottayam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,251.67,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"STL School of Medical Education, Thalappady, Kottayam",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,257.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Travancore College of Allied Health Sciences, Thattamala, Kollam. TKL (Subject to the outcome of WP(C) 30368 of 2023)",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,Open,,,274.17,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Paramedical Entrance Examination,https://www.lbscentre.kerala.gov.in/,"Travancore College of Allied Health Sciences, Thattamala, Kollam. TKL (Subject to the outcome of WP(C) 30368 of 2023)",,Kerala,B.Sc. Medical Laboratory Technology,B.Sc. Medical Laboratory Technology,2023,After Regular Allotment,,,SC,,,270.8,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
